journal_id,posting_datetime,debit_account,credit_account,amount,currency,source,user_id,user_role,is_reversal,description
JE002468,2025-04-12T16:19:00,Accounts Receivable,Inventory,3036.99,CNY,subledger,u004,Controller,False,Synthetic journal entry for audit analytics
JE002469,2025-07-10T10:18:00,Cash,Revenue,43475.5,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002470,2025-12-01T16:45:00,Accounts Receivable,Inventory,1756.51,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE002471,2025-11-24T11:42:00,Cash,Inventory,21898.45,CNY,manual,u004,Controller,False,Synthetic journal entry for audit analytics
JE002472,2025-12-10T18:42:00,Accounts Receivable,Inventory,89872.02,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002473,2025-02-04T11:06:00,Accounts Receivable,Revenue,2054.09,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE002474,2025-02-16T10:09:00,Accounts Receivable,Inventory,18393.78,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE002475,2025-05-27T12:08:00,Sales Returns,Inventory,135247.45,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002476,2025-03-23T11:44:00,Cash,Inventory,3368.41,CNY,manual,u004,Controller,False,Synthetic journal entry for audit analytics
JE002477,2025-08-11T13:34:00,Accounts Receivable,Accounts Receivable,197609.87,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002478,2025-03-04T14:28:00,Accounts Receivable,Revenue,129775.8,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE002479,2025-08-03T08:15:00,Sales Returns,Accounts Receivable,8629.49,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002480,2025-01-13T12:16:00,Cash,Inventory,1016928.12,CNY,manual,u005,CFO,False,Synthetic journal entry for audit analytics
JE002481,2025-09-02T10:11:00,Sales Returns,Revenue,49184.46,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002482,2025-04-30T13:26:00,Accounts Receivable,Revenue,3459.29,CNY,subledger,u004,Controller,False,Synthetic journal entry for audit analytics
JE002483,2025-07-09T10:10:00,Accounts Receivable,Revenue,1280.51,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE002484,2025-08-05T11:43:00,Sales Returns,Accounts Receivable,31121.45,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002485,2025-07-12T15:44:00,Sales Returns,Inventory,6210.02,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002486,2025-09-03T11:05:00,Accounts Receivable,Revenue,1059295.56,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE002487,2025-07-18T17:03:00,Cash,Revenue,38250.67,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE002488,2025-11-26T18:05:00,Sales Returns,Revenue,762554.65,CNY,manual,u004,Controller,False,Synthetic journal entry for audit analytics
JE002489,2025-02-12T18:18:00,Sales Returns,Inventory,130450.18,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE002490,2025-08-07T17:44:00,Cash,Revenue,1166.18,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002491,2025-06-24T14:04:00,Sales Returns,Accounts Receivable,118964.53,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE002492,2025-04-09T09:12:00,Accounts Receivable,Inventory,2748.31,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE002493,2025-05-25T18:20:00,Accounts Receivable,Revenue,8185.36,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002494,2025-09-02T12:43:00,Cash,Revenue,1329811.29,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE002495,2025-05-14T09:21:00,Accounts Receivable,Inventory,60991.76,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics
JE002496,2025-01-09T16:52:00,Cash,Accounts Receivable,3310.55,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002497,2025-08-13T15:23:00,Accounts Receivable,Inventory,2581.32,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE002498,2025-03-22T14:22:00,Cash,Inventory,1917.84,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002499,2025-03-04T09:32:00,Cash,Inventory,1419612.57,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002500,2025-01-24T17:36:00,Sales Returns,Accounts Receivable,56848.95,CNY,manual,u004,Controller,False,Synthetic journal entry for audit analytics
JE002501,2025-04-16T17:38:00,Accounts Receivable,Accounts Receivable,19640.69,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002502,2025-11-11T14:01:00,Sales Returns,Revenue,6462.0,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE002503,2025-10-06T09:31:00,Sales Returns,Revenue,121786.95,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE002504,2025-03-02T18:44:00,Sales Returns,Revenue,2176.5,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002505,2025-12-11T09:08:00,Sales Returns,Accounts Receivable,36000.36,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002506,2025-07-15T13:19:00,Cash,Revenue,48693.66,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE002507,2025-04-21T17:58:00,Accounts Receivable,Revenue,19252.9,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002508,2025-04-09T17:32:00,Sales Returns,Accounts Receivable,392223.67,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE002509,2025-03-10T11:00:00,Cash,Inventory,743385.24,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002510,2025-03-23T12:44:00,Cash,Inventory,8974.38,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002511,2025-02-23T13:32:00,Sales Returns,Inventory,101576.82,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE002512,2025-09-01T18:59:00,Sales Returns,Inventory,6173.13,CNY,manual,u004,Controller,False,Synthetic journal entry for audit analytics
JE002513,2025-11-11T13:31:00,Sales Returns,Accounts Receivable,10682.14,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002514,2025-08-06T15:26:00,Cash,Accounts Receivable,2406.75,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002515,2025-09-09T12:34:00,Accounts Receivable,Revenue,4257.96,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002516,2025-07-29T11:43:00,Sales Returns,Inventory,1346.26,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE002517,2025-03-26T14:47:00,Sales Returns,Revenue,6537.03,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE002518,2025-11-28T14:30:00,Cash,Revenue,5263.9,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002519,2025-09-03T18:18:00,Sales Returns,Revenue,73416.08,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE002520,2025-02-11T14:26:00,Cash,Revenue,7562.34,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002521,2025-01-26T12:04:00,Cash,Accounts Receivable,388431.87,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE002522,2025-10-14T10:56:00,Accounts Receivable,Revenue,2581.47,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE002523,2025-08-27T12:15:00,Accounts Receivable,Revenue,273281.49,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE002524,2025-12-20T14:21:00,Cash,Revenue,15470.15,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002525,2025-01-29T14:59:00,Cash,Revenue,88911.41,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE002526,2025-01-15T09:53:00,Accounts Receivable,Inventory,7661.71,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE002527,2025-04-24T09:19:00,Cash,Revenue,35308.51,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002528,2025-05-04T11:58:00,Sales Returns,Revenue,71052.07,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002529,2025-10-06T12:35:00,Cash,Accounts Receivable,113421.97,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE002530,2025-06-08T14:46:00,Accounts Receivable,Inventory,56542.85,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002531,2025-10-29T12:04:00,Cash,Inventory,2384.87,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002532,2025-11-24T18:07:00,Sales Returns,Revenue,1170.59,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002533,2025-07-27T14:49:00,Sales Returns,Accounts Receivable,11986.38,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE002534,2025-02-14T15:33:00,Accounts Receivable,Revenue,11605.48,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE002535,2025-05-28T08:34:00,Sales Returns,Revenue,2560.44,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE002536,2025-11-15T11:32:00,Sales Returns,Inventory,354888.35,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002537,2025-10-27T14:50:00,Sales Returns,Inventory,377157.44,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE002538,2025-08-29T11:47:00,Accounts Receivable,Accounts Receivable,1728.44,CNY,subledger,u004,Controller,False,Synthetic journal entry for audit analytics
JE002539,2025-05-22T09:06:00,Accounts Receivable,Revenue,862956.75,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002540,2025-07-31T11:26:00,Cash,Inventory,243805.02,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002541,2025-04-03T18:40:00,Cash,Inventory,21735.65,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002542,2025-09-19T11:14:00,Sales Returns,Revenue,1354889.53,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002543,2025-04-30T12:46:00,Accounts Receivable,Accounts Receivable,60332.14,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE002544,2025-01-03T14:58:00,Sales Returns,Accounts Receivable,125892.24,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE002545,2025-08-24T13:45:00,Sales Returns,Inventory,36974.55,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002546,2025-10-16T15:34:00,Accounts Receivable,Revenue,909002.93,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE002547,2025-01-21T16:55:00,Cash,Revenue,4934.45,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE002548,2025-12-15T08:56:00,Sales Returns,Accounts Receivable,1784.73,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE002549,2025-05-20T11:23:00,Sales Returns,Revenue,20857.49,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002550,2025-06-20T18:07:00,Cash,Accounts Receivable,1247397.03,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002551,2025-02-12T16:22:00,Cash,Accounts Receivable,410841.02,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE002552,2025-09-12T10:23:00,Cash,Inventory,538398.69,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE002553,2025-04-02T18:35:00,Sales Returns,Accounts Receivable,225911.37,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002554,2025-09-08T15:47:00,Cash,Revenue,2539.15,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE002555,2025-02-21T16:35:00,Cash,Accounts Receivable,2340.86,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE002556,2025-12-11T14:54:00,Accounts Receivable,Accounts Receivable,1607.16,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002557,2025-08-18T11:17:00,Sales Returns,Accounts Receivable,193824.39,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE002558,2025-09-11T16:22:00,Cash,Inventory,28190.35,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE002559,2025-02-08T08:48:00,Accounts Receivable,Inventory,464367.11,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE002560,2025-07-24T12:06:00,Accounts Receivable,Inventory,73157.21,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE002561,2025-04-22T13:23:00,Accounts Receivable,Accounts Receivable,6698.15,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE002562,2025-11-10T17:44:00,Sales Returns,Inventory,58269.94,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE002563,2025-04-26T11:53:00,Accounts Receivable,Accounts Receivable,4604.49,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE002564,2025-08-30T13:39:00,Sales Returns,Inventory,69327.44,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002565,2025-06-12T18:06:00,Accounts Receivable,Revenue,70902.19,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE002566,2025-01-26T16:15:00,Accounts Receivable,Accounts Receivable,440553.98,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
JE002567,2025-01-20T18:53:00,Accounts Receivable,Accounts Receivable,2543.4,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002568,2025-06-18T11:53:00,Cash,Revenue,117363.43,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE002569,2025-03-14T17:27:00,Sales Returns,Accounts Receivable,188668.44,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics
JE002570,2025-06-28T13:53:00,Accounts Receivable,Revenue,54424.29,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE002571,2025-06-20T11:34:00,Cash,Accounts Receivable,42107.16,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002572,2025-03-21T17:30:00,Cash,Accounts Receivable,5138.58,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE002573,2025-10-24T08:42:00,Accounts Receivable,Accounts Receivable,6676.88,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002574,2025-04-25T16:44:00,Cash,Revenue,1169.63,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002575,2025-09-24T16:26:00,Accounts Receivable,Inventory,40836.54,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE002576,2025-10-26T08:20:00,Accounts Receivable,Revenue,217981.86,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics
JE002577,2025-03-08T14:51:00,Accounts Receivable,Inventory,88103.58,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002578,2025-05-09T15:12:00,Accounts Receivable,Revenue,375371.31,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics
JE002579,2025-04-12T10:33:00,Accounts Receivable,Accounts Receivable,725802.44,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics
JE002580,2025-03-09T18:15:00,Cash,Revenue,89706.26,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics
