transaction_id,customer_id,customer_name,region,product,invoice_date,shipment_date,recognition_date,quantity,sales_amount,cost_amount,return_amount,customer_tenure_days
INV005363,C0147,Customer 0147,South China,Servo drive,2025-04-02,2025-04-02,2025-04-02,4,117524.76,84617.83,0,1969
INV005364,C0181,Customer 0181,East China,Production cell,2025-03-28,2025-03-30,2025-03-31,6,4339875.47,3428501.62,0,1737
INV005365,C0149,Customer 0149,Central China,Production cell,2025-03-10,2025-03-10,2025-03-10,7,4466388.02,3528446.53,0,774
INV005366,C0160,Customer 0160,North China,Industrial sensor,2025-04-13,2025-04-15,2025-04-15,3,24584.05,16225.47,0,128
INV005367,C0062,Customer 0062,South China,Control module,2025-09-28,2025-09-30,2025-09-30,6,93018.1,65112.67,0,784
INV005368,C0165,Customer 0165,South China,Production cell,2025-11-19,2025-11-18,2025-11-19,5,3417086.5,2699498.33,0,1966
INV005369,C0141,Customer 0141,North China,Control module,2025-01-20,2025-01-20,2025-01-20,12,183838.08,128686.66,0,2424
INV005370,C0258,Customer 0258,East China,Production cell,2025-04-09,2025-04-10,2025-04-10,8,5592743.59,4418267.44,0,2475
INV005371,C0117,Customer 0117,East China,Production cell,2025-04-14,2025-04-14,2025-04-14,2,1313105.71,1037353.51,0,2962
INV005372,C0310,Customer 0310,West China,Inspection camera,2025-06-21,2025-06-20,2025-06-20,1,40242.33,25755.09,0,804
INV005373,C0124,Customer 0124,South China,Control module,2025-11-11,2025-11-13,2025-11-14,4,59167.25,41417.08,0,747
INV005374,C0038,Customer 0038,South China,Inspection camera,2025-12-01,2025-12-01,2025-12-01,4,172279.37,110258.8,0,3121
INV005375,C0122,Customer 0122,Export,Control module,2025-11-23,2025-11-23,2025-11-23,11,172725.0,120907.5,0,686
INV005376,C0267,Customer 0267,West China,Inspection camera,2025-09-26,2025-09-25,2025-09-25,6,237244.31,151836.36,0,1103
INV005377,C0236,Customer 0236,East China,Control module,2025-08-26,2025-08-28,2025-08-28,3,47361.96,33153.37,0,1772
INV005378,C0218,Customer 0218,North China,Industrial sensor,2025-06-26,2025-06-26,2025-06-26,1,8661.29,5716.45,0,2616
INV005379,C0032,Customer 0032,Central China,Industrial sensor,2025-12-31,2025-12-31,2025-12-31,12,108904.07,71876.69,0,525
INV005380,C0263,Customer 0263,Central China,Servo drive,2025-04-28,2025-04-28,2025-04-28,3,88703.63,63866.61,0,2818
INV005381,C0174,Customer 0174,West China,Inspection camera,2025-10-09,2025-10-10,2025-10-10,5,202728.22,129746.06,0,354
INV005382,C0058,Customer 0058,East China,Inspection camera,2025-04-24,2025-04-25,2025-04-25,12,482863.04,309032.34,0,2402
INV005383,C0127,Customer 0127,North China,Industrial sensor,2025-12-27,2025-12-27,2025-12-27,5,45377.96,29949.45,0,491
INV005384,C0224,Customer 0224,Central China,Control module,2025-01-29,2025-01-29,2025-01-29,8,122871.01,86009.71,0,357
INV005385,C0315,Customer 0315,South China,Industrial sensor,2025-03-22,2025-03-22,2025-03-22,1,7948.23,5245.83,0,2297
INV005386,C0349,Customer 0349,East China,Control module,2025-01-12,2025-01-11,2025-01-11,10,157095.09,109966.56,0,-215
INV005387,C0283,Customer 0283,South China,Inspection camera,2025-04-22,2025-04-22,2025-04-22,9,354390.21,226809.73,0,49
INV005388,C0141,Customer 0141,North China,Industrial sensor,2025-07-25,2025-07-25,2025-07-26,9,71850.12,47421.08,0,2610
INV005389,C0223,Customer 0223,West China,Production cell,2025-05-17,2025-05-18,2025-05-19,12,7803413.38,6164696.57,0,1856
INV005390,C0027,Customer 0027,South China,Production cell,2025-04-04,2025-04-04,2025-04-04,7,4635720.63,3662219.29,0,-121
INV005391,C0005,Customer 0005,Export,Production cell,2025-03-31,2025-04-02,2025-04-03,11,7192533.77,5682101.68,0,768
INV005392,C0269,Customer 0269,North China,Robot arm,2025-01-27,2025-01-27,2025-01-28,1,198224.99,150650.99,0,243
INV005393,C0319,Customer 0319,East China,Production cell,2025-12-05,2025-12-05,2025-12-06,4,2792985.21,2206458.32,0,1629
INV005394,C0314,Customer 0314,South China,Inspection camera,2025-02-02,2025-02-02,2025-02-02,4,158408.17,101381.23,0,137
INV005395,C0216,Customer 0216,West China,Production cell,2025-12-21,2025-12-22,2025-12-22,5,3271892.45,2584795.04,0,233
INV005396,C0330,Customer 0330,East China,Production cell,2025-02-08,2025-02-09,2025-02-09,10,6473211.26,5113836.89,0,2808
INV005397,C0185,Customer 0185,South China,Robot arm,2025-06-13,2025-06-12,2025-06-12,12,2288407.77,1739189.91,0,1494
INV005398,C0138,Customer 0138,North China,Servo drive,2025-05-03,2025-05-02,2025-05-02,6,159949.42,115163.58,0,904
INV005399,C0193,Customer 0193,East China,Production cell,2025-09-28,2025-09-29,2025-09-30,3,2081621.44,1644480.94,0,1658
INV005400,C0032,Customer 0032,Central China,Robot arm,2025-11-25,2025-11-25,2025-11-25,5,995741.13,756763.26,0,489
INV005401,C0127,Customer 0127,North China,Robot arm,2025-01-17,2025-01-16,2025-01-16,6,1081717.71,822105.46,0,147
INV005402,C0103,Customer 0103,Export,Servo drive,2025-12-02,2025-12-02,2025-12-03,2,59173.48,42604.91,0,715
INV005403,C0159,Customer 0159,Export,Industrial sensor,2025-05-16,2025-05-15,2025-05-15,7,63682.53,42030.47,0,2440
INV005404,C0320,Customer 0320,Central China,Industrial sensor,2025-05-13,2025-05-13,2025-05-13,2,17444.25,11513.2,0,920
INV005405,C0244,Customer 0244,North China,Robot arm,2025-01-04,2025-01-03,2025-01-04,7,1301930.12,989466.89,0,2287
INV005406,C0017,Customer 0017,Export,Inspection camera,2025-12-12,2025-12-12,2025-12-12,12,534322.75,341966.56,0,626
INV005407,C0187,Customer 0187,North China,Robot arm,2025-03-30,2025-03-30,2025-03-31,8,1488276.32,1131090.0,0,1279
INV005408,C0185,Customer 0185,South China,Control module,2025-10-30,2025-10-30,2025-10-30,3,44673.75,31271.62,0,1633
INV005409,C0311,Customer 0311,South China,Control module,2025-02-17,2025-02-18,2025-02-18,2,33367.47,23357.23,19017.03,2594
INV005410,C0139,Customer 0139,Export,Control module,2025-08-31,2025-08-31,2025-08-31,7,115843.65,81090.55,0,511
INV005411,C0066,Customer 0066,Central China,Robot arm,2025-02-15,2025-02-17,2025-02-17,8,1393718.76,1059226.26,0,888
INV005412,C0229,Customer 0229,South China,Inspection camera,2025-06-05,2025-06-07,2025-06-08,5,205339.85,131417.5,0,961
INV005413,C0079,Customer 0079,South China,Servo drive,2025-12-10,2025-12-10,2025-12-10,1,28803.76,20738.71,0,815
INV005414,C0182,Customer 0182,South China,Production cell,2025-03-27,2025-03-28,2025-03-28,3,1901144.03,1501903.78,0,295
INV005415,C0106,Customer 0106,Export,Control module,2025-02-27,2025-02-27,2025-02-27,5,82490.52,57743.36,0,1881
INV005416,C0278,Customer 0278,West China,Inspection camera,2025-08-22,2025-08-22,2025-08-23,2,83550.3,53472.19,0,2596
INV005417,C0345,Customer 0345,South China,Servo drive,2025-04-15,2025-04-16,2025-04-16,2,54343.55,39127.36,0,1388
INV005418,C0118,Customer 0118,East China,Industrial sensor,2025-03-03,2025-03-05,2025-03-05,4,34424.84,22720.39,0,2020
INV005419,C0133,Customer 0133,East China,Industrial sensor,2025-12-14,2025-12-13,2025-12-13,12,106643.55,70384.74,0,871
INV005420,C0061,Customer 0061,South China,Industrial sensor,2025-04-06,2025-04-08,2025-04-08,11,88469.07,58389.59,0,782
INV005421,C0277,Customer 0277,Export,Industrial sensor,2025-04-18,2025-04-18,2025-04-18,4,34797.55,22966.38,0,1921
INV005422,C0059,Customer 0059,West China,Production cell,2025-03-23,2025-03-25,2025-03-26,10,7120954.27,5625553.87,0,281
INV005423,C0062,Customer 0062,South China,Robot arm,2025-09-03,2025-09-05,2025-09-06,1,191352.93,145428.23,0,759
INV005424,C0070,Customer 0070,Export,Servo drive,2025-09-06,2025-09-07,2025-09-08,2,54657.38,39353.31,33621.52,1749
INV005425,C0261,Customer 0261,Export,Servo drive,2025-06-10,2025-06-10,2025-06-10,2,54143.31,38983.19,0,984
INV005426,C0141,Customer 0141,North China,Control module,2025-06-21,2025-06-20,2025-06-20,10,157702.78,110391.95,0,2576
INV005427,C0056,Customer 0056,West China,Control module,2025-07-17,2025-07-18,2025-07-18,7,108596.85,76017.79,0,40
INV005428,C0215,Customer 0215,South China,Servo drive,2025-10-28,2025-10-30,2025-10-30,6,169658.42,122154.06,0,2351
INV005429,C0065,Customer 0065,West China,Inspection camera,2025-03-07,2025-03-08,2025-03-09,3,116219.15,74380.26,0,2433
INV005430,C0272,Customer 0272,Central China,Inspection camera,2025-03-27,2025-03-27,2025-03-27,6,246020.85,157453.34,0,875
INV005431,C0248,Customer 0248,West China,Industrial sensor,2025-11-24,2025-11-24,2025-11-25,10,80167.92,52910.83,0,334
INV005432,C0273,Customer 0273,South China,Industrial sensor,2025-07-08,2025-07-08,2025-07-08,12,101624.07,67071.88,0,615
INV005433,C0026,Customer 0026,West China,Servo drive,2025-07-08,2025-07-08,2025-07-08,10,265671.65,191283.59,0,3007
INV005434,C0044,Customer 0044,North China,Servo drive,2025-05-13,2025-05-12,2025-05-13,2,55243.76,39775.5,0,1866
INV005435,C0179,Customer 0179,Export,Production cell,2025-06-02,2025-06-02,2025-06-02,5,3152985.22,2490858.33,0,2493
INV005436,C0122,Customer 0122,Export,Production cell,2025-12-26,2025-12-27,2025-12-27,1,710766.59,561505.61,0,719
INV005437,C0183,Customer 0183,North China,Industrial sensor,2025-07-09,2025-07-08,2025-07-08,1,8278.52,5463.83,0,1912
INV005438,C0340,Customer 0340,West China,Robot arm,2025-12-08,2025-12-09,2025-12-09,6,1146969.21,871696.6,0,181
INV005439,C0225,Customer 0225,West China,Industrial sensor,2025-01-17,2025-01-18,2025-01-18,9,74433.44,49126.07,0,2850
INV005440,C0131,Customer 0131,Export,Inspection camera,2025-05-30,2025-05-30,2025-05-30,2,87940.45,56281.89,0,1885
INV005441,C0176,Customer 0176,West China,Servo drive,2025-05-08,2025-05-08,2025-05-08,2,59203.05,42626.2,52171.32,1491
INV005442,C0113,Customer 0113,East China,Control module,2025-02-06,2025-02-06,2025-02-06,10,150026.88,105018.82,0,550
INV005443,C0067,Customer 0067,West China,Inspection camera,2025-05-19,2025-05-19,2025-05-20,4,161541.72,103386.7,0,2452
INV005444,C0207,Customer 0207,Export,Control module,2025-11-26,2025-11-26,2025-11-26,11,165997.91,116198.54,0,166
INV005445,C0201,Customer 0201,Central China,Control module,2025-11-22,2025-11-22,2025-11-22,3,44365.68,31055.98,0,1304
INV005446,C0147,Customer 0147,South China,Production cell,2025-07-04,2025-07-04,2025-07-04,10,6424401.55,5075277.22,0,2062
INV005447,C0089,Customer 0089,Central China,Industrial sensor,2025-03-25,2025-03-26,2025-03-27,8,70292.29,46392.91,0,822
INV005448,C0129,Customer 0129,Export,Industrial sensor,2025-08-09,2025-08-11,2025-08-11,3,26455.08,17460.35,0,130
INV005449,C0102,Customer 0102,South China,Servo drive,2025-08-13,2025-08-14,2025-08-14,11,324291.86,233490.14,0,941
INV005450,C0173,Customer 0173,West China,Inspection camera,2025-08-20,2025-08-20,2025-08-20,1,42348.63,27103.12,0,3078
INV005451,C0035,Customer 0035,West China,Control module,2025-02-02,2025-02-02,2025-02-02,1,16460.85,11522.59,0,305
INV005452,C0143,Customer 0143,Central China,Robot arm,2025-01-26,2025-01-26,2025-01-26,1,187634.59,142602.29,0,-233
INV005453,C0130,Customer 0130,North China,Robot arm,2025-01-01,2025-01-02,2025-01-02,12,2092879.93,1590588.74,0,2826
INV005454,C0010,Customer 0010,Central China,Industrial sensor,2025-08-24,2025-08-23,2025-08-24,7,57347.73,37849.51,0,351
INV005455,C0133,Customer 0133,East China,Control module,2025-11-25,2025-11-25,2025-11-25,8,124805.87,87364.11,0,852
INV005456,C0050,Customer 0050,Export,Production cell,2025-06-22,2025-06-22,2025-06-22,12,7973409.98,6298993.88,0,2297
INV005457,C0036,Customer 0036,Central China,Production cell,2025-01-04,2025-01-04,2025-01-04,9,6141858.85,4852068.49,0,1279
INV005458,C0152,Customer 0152,West China,Control module,2025-10-12,2025-10-14,2025-10-15,12,191983.33,134388.33,0,2472
INV005459,C0190,Customer 0190,South China,Control module,2025-08-29,2025-08-30,2025-08-30,7,110135.7,77094.99,0,954
INV005460,C0177,Customer 0177,Export,Robot arm,2025-03-11,2025-03-11,2025-03-12,6,1081597.34,822013.98,0,353
INV005461,C0231,Customer 0231,Central China,Servo drive,2025-02-02,2025-02-04,2025-02-04,6,170793.35,122971.21,0,2709
INV005462,C0117,Customer 0117,East China,Robot arm,2025-09-11,2025-09-11,2025-09-11,8,1468835.27,1116314.81,0,3112
INV005463,C0203,Customer 0203,Export,Inspection camera,2025-03-30,2025-03-31,2025-03-31,8,333574.26,213487.53,0,1541
INV005464,C0137,Customer 0137,East China,Inspection camera,2025-04-15,2025-04-15,2025-04-15,4,167418.68,107147.95,0,2542
INV005465,C0044,Customer 0044,North China,Robot arm,2025-10-16,2025-10-15,2025-10-16,1,174097.18,132313.86,0,2022
INV005466,C0224,Customer 0224,Central China,Servo drive,2025-10-20,2025-10-19,2025-10-19,8,202992.13,146154.34,0,621
INV005467,C0061,Customer 0061,South China,Industrial sensor,2025-06-13,2025-06-14,2025-06-14,4,36621.97,24170.5,0,850
INV005468,C0275,Customer 0275,West China,Production cell,2025-05-10,2025-05-12,2025-05-12,9,5903689.35,4663914.58,0,1294
INV005469,C0183,Customer 0183,North China,Inspection camera,2025-12-02,2025-12-02,2025-12-03,11,454643.93,290972.12,0,2058
INV005470,C0162,Customer 0162,North China,Control module,2025-03-27,2025-03-26,2025-03-26,12,198843.66,139190.56,0,2184
INV005471,C0053,Customer 0053,West China,Robot arm,2025-03-18,2025-03-17,2025-03-18,8,1431298.11,1087786.56,1405493.45,620
INV005472,C0205,Customer 0205,East China,Robot arm,2025-11-23,2025-11-23,2025-11-23,3,563897.48,428562.09,0,2966
INV005473,C0077,Customer 0077,South China,Industrial sensor,2025-10-12,2025-10-11,2025-10-11,9,77180.72,50939.27,0,1078
INV005474,C0244,Customer 0244,North China,Servo drive,2025-05-05,2025-05-05,2025-05-06,10,273571.32,196971.35,0,2408
INV005475,C0074,Customer 0074,East China,Inspection camera,2025-09-12,2025-09-12,2025-09-12,4,157743.83,100956.05,0,1841
INV005476,C0106,Customer 0106,Export,Control module,2025-04-20,2025-04-21,2025-04-21,6,89843.31,62890.32,0,1933
INV005477,C0003,Customer 0003,West China,Control module,2025-04-14,2025-04-14,2025-04-14,2,29556.37,20689.46,0,2111
INV005478,C0324,Customer 0324,West China,Servo drive,2025-05-18,2025-05-18,2025-05-19,12,327038.6,235467.79,0,1514
INV005479,C0338,Customer 0338,West China,Servo drive,2025-06-19,2025-06-18,2025-06-18,6,164117.97,118164.94,0,2403
INV005480,C0063,Customer 0063,West China,Control module,2025-11-22,2025-11-22,2025-11-22,10,160283.07,112198.15,0,411
INV005481,C0171,Customer 0171,Export,Production cell,2025-01-01,2025-01-01,2025-01-01,11,7207853.75,5694204.46,0,683
INV005482,C0256,Customer 0256,North China,Servo drive,2025-10-05,2025-10-04,2025-10-04,5,129269.02,93073.69,0,1199
INV005483,C0243,Customer 0243,East China,Inspection camera,2025-05-22,2025-05-24,2025-05-24,2,81544.95,52188.77,0,856
INV005484,C0096,Customer 0096,North China,Robot arm,2025-08-07,2025-08-09,2025-08-10,7,1315395.3,999700.43,0,991
INV005485,C0034,Customer 0034,North China,Production cell,2025-10-28,2025-10-28,2025-10-28,9,6113785.25,4829890.35,0,479
INV005486,C0199,Customer 0199,West China,Inspection camera,2025-01-10,2025-01-12,2025-01-12,3,133611.56,85511.4,0,1856
INV005487,C0300,Customer 0300,Export,Production cell,2025-02-26,2025-02-26,2025-02-26,9,6519156.88,5150133.93,0,92
INV005488,C0346,Customer 0346,Central China,Control module,2025-09-02,2025-09-04,2025-09-04,2,29622.25,20735.57,0,1886
INV005489,C0245,Customer 0245,South China,Industrial sensor,2025-12-25,2025-12-26,2025-12-26,9,82597.14,54514.11,0,1382
INV005490,C0197,Customer 0197,Central China,Control module,2025-01-06,2025-01-06,2025-01-06,2,29371.01,20559.71,0,1591
INV005491,C0304,Customer 0304,South China,Production cell,2025-04-13,2025-04-12,2025-04-12,7,4476923.84,3536769.84,0,2208
INV005492,C0165,Customer 0165,South China,Industrial sensor,2025-10-05,2025-10-04,2025-10-04,9,79088.87,52198.65,0,1921
INV005493,C0231,Customer 0231,Central China,Servo drive,2025-07-29,2025-07-29,2025-07-29,12,321108.75,231198.3,0,2886
INV005494,C0208,Customer 0208,North China,Servo drive,2025-10-28,2025-10-29,2025-10-29,9,263819.28,189949.88,0,2533
INV005495,C0258,Customer 0258,East China,Production cell,2025-01-07,2025-01-09,2025-01-09,12,8175948.33,6458999.18,0,2383
INV005496,C0140,Customer 0140,Central China,Control module,2025-06-29,2025-06-30,2025-07-01,4,60572.26,42400.58,0,2984
INV005497,C0145,Customer 0145,East China,Control module,2025-03-22,2025-03-22,2025-03-22,7,104726.36,73308.45,0,779
INV005498,C0223,Customer 0223,West China,Production cell,2025-03-19,2025-03-20,2025-03-20,5,3398160.19,2684546.55,0,1797
INV005499,C0158,Customer 0158,South China,Inspection camera,2025-11-21,2025-11-20,2025-11-21,7,279821.0,179085.44,0,3008
INV005500,C0230,Customer 0230,Export,Production cell,2025-09-14,2025-09-14,2025-09-14,7,4825984.21,3812527.53,0,1736
INV005501,C0197,Customer 0197,Central China,Control module,2025-12-14,2025-12-13,2025-12-13,6,89610.39,62727.27,0,1933
INV005502,C0041,Customer 0041,Central China,Production cell,2025-06-18,2025-06-19,2025-06-19,1,696006.67,549845.27,0,253
INV005503,C0124,Customer 0124,South China,Control module,2025-11-13,2025-11-15,2025-11-16,7,111974.0,78381.8,0,749
INV005504,C0008,Customer 0008,East China,Industrial sensor,2025-05-24,2025-05-24,2025-05-24,4,32853.77,21683.49,0,2735
INV005505,C0259,Customer 0259,North China,Production cell,2025-03-07,2025-03-07,2025-03-07,5,3583368.65,2830861.23,0,1488
INV005506,C0187,Customer 0187,North China,Production cell,2025-04-28,2025-04-28,2025-04-28,6,4134980.37,3266634.49,0,1308
INV005507,C0039,Customer 0039,West China,Robot arm,2025-11-27,2025-11-29,2025-11-30,6,1171649.17,890453.37,0,1376
INV005508,C0204,Customer 0204,North China,Industrial sensor,2025-01-27,2025-01-27,2025-01-27,8,71905.98,47457.94,0,551
INV005509,C0177,Customer 0177,Export,Industrial sensor,2025-06-09,2025-06-11,2025-06-12,8,65384.2,43153.58,0,443
INV005510,C0261,Customer 0261,Export,Production cell,2025-07-12,2025-07-13,2025-07-13,12,8351161.66,6597417.71,0,1016
INV005511,C0046,Customer 0046,Central China,Production cell,2025-09-07,2025-09-08,2025-09-08,12,8504662.65,6718683.49,0,2111
INV005512,C0035,Customer 0035,West China,Control module,2025-06-18,2025-06-20,2025-06-20,6,89748.77,62824.14,0,441
INV005513,C0153,Customer 0153,West China,Servo drive,2025-07-30,2025-07-30,2025-07-30,8,231554.66,166719.35,0,469
INV005514,C0209,Customer 0209,West China,Production cell,2025-01-03,2025-01-04,2025-01-04,7,4717690.64,3726975.61,0,851
INV005515,C0231,Customer 0231,Central China,Robot arm,2025-11-06,2025-11-08,2025-11-08,10,1797136.51,1365823.74,0,2986
INV005516,C0007,Customer 0007,East China,Servo drive,2025-02-17,2025-02-17,2025-02-18,4,108120.84,77847.0,0,1987
INV005517,C0187,Customer 0187,North China,Industrial sensor,2025-01-11,2025-01-11,2025-01-11,12,100293.42,66193.66,0,1201
INV005518,C0138,Customer 0138,North China,Inspection camera,2025-07-19,2025-07-20,2025-07-20,5,204132.85,130645.03,0,981
INV005519,C0248,Customer 0248,West China,Industrial sensor,2025-06-04,2025-06-04,2025-06-04,7,61645.72,40686.18,0,161
INV005520,C0024,Customer 0024,Central China,Production cell,2025-01-27,2025-01-27,2025-01-27,6,3847221.96,3039305.35,0,1889
INV005521,C0096,Customer 0096,North China,Servo drive,2025-02-19,2025-02-19,2025-02-20,8,235473.04,169540.59,0,822
INV005522,C0105,Customer 0105,North China,Servo drive,2025-02-21,2025-02-20,2025-02-21,1,29374.95,21149.96,0,639
INV005523,C0314,Customer 0314,South China,Servo drive,2025-03-31,2025-03-31,2025-04-01,8,228013.39,164169.64,0,194
