journal_id,posting_datetime,debit_account,credit_account,amount,currency,source,user_id,user_role,is_reversal,description,risk_score,risk_level,risk_reasons,period_end,weekend,late_night,round_amount,manual,management_user,rare_account_pair,reversal,suggested_procedure
JE002947,2025-06-23T08:32:00,Cash,Revenue,8246.73,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002948,2025-08-06T18:37:00,Cash,Accounts Receivable,879110.27,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002949,2025-08-26T13:18:00,Accounts Receivable,Accounts Receivable,43587.94,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002950,2025-04-26T13:30:00,Sales Returns,Inventory,19331.28,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002951,2025-03-27T16:56:00,Accounts Receivable,Inventory,181122.61,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002952,2025-04-28T18:20:00,Cash,Revenue,361276.74,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002953,2025-10-10T13:37:00,Sales Returns,Inventory,19531.11,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002954,2025-08-28T15:34:00,Accounts Receivable,Revenue,1357.84,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002955,2025-07-24T14:20:00,Cash,Inventory,169080.33,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002956,2025-01-31T15:29:00,Accounts Receivable,Inventory,1539343.65,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002957,2025-07-07T15:21:00,Accounts Receivable,Accounts Receivable,48086.27,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002958,2025-11-21T10:41:00,Accounts Receivable,Inventory,7876.47,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002959,2025-11-23T16:16:00,Sales Returns,Inventory,2305.77,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002960,2025-02-06T08:42:00,Cash,Accounts Receivable,223204.87,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002961,2025-03-29T18:15:00,Accounts Receivable,Accounts Receivable,9888.45,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002962,2025-07-05T12:38:00,Accounts Receivable,Accounts Receivable,9053.66,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002963,2025-08-27T13:43:00,Cash,Inventory,481756.15,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002964,2025-05-22T18:12:00,Sales Returns,Accounts Receivable,1334653.37,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002965,2025-03-29T12:55:00,Sales Returns,Inventory,27181.21,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002966,2025-11-21T08:09:00,Cash,Inventory,229359.21,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002967,2025-08-01T11:06:00,Sales Returns,Inventory,1314.42,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002968,2025-05-03T18:40:00,Cash,Accounts Receivable,4766.68,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002969,2025-11-10T10:54:00,Accounts Receivable,Revenue,9815.79,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002970,2025-10-21T13:07:00,Cash,Revenue,850663.0,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002971,2025-05-02T16:30:00,Accounts Receivable,Revenue,738614.65,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002972,2025-02-18T16:18:00,Accounts Receivable,Inventory,18103.76,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002973,2025-11-16T11:03:00,Sales Returns,Inventory,21569.73,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002974,2025-01-19T11:40:00,Cash,Inventory,877348.5,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002975,2025-02-26T14:28:00,Cash,Revenue,66344.96,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002976,2025-03-09T08:48:00,Sales Returns,Revenue,565433.16,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002977,2025-10-11T09:43:00,Sales Returns,Revenue,1498.74,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002978,2025-03-27T15:42:00,Accounts Receivable,Accounts Receivable,1089.91,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002979,2025-11-04T12:56:00,Sales Returns,Inventory,57784.08,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002980,2025-10-13T16:27:00,Sales Returns,Revenue,8675.61,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002981,2025-10-05T08:52:00,Sales Returns,Revenue,17999.47,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002982,2025-03-28T12:27:00,Cash,Accounts Receivable,4754.21,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002983,2025-04-15T18:11:00,Accounts Receivable,Inventory,84914.83,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002984,2025-09-08T08:54:00,Sales Returns,Inventory,1257356.61,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002985,2025-01-18T14:00:00,Cash,Accounts Receivable,1305.91,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002986,2025-12-02T17:31:00,Accounts Receivable,Revenue,1251513.4,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002987,2025-10-11T14:33:00,Cash,Accounts Receivable,21539.29,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002988,2025-01-20T10:06:00,Accounts Receivable,Inventory,604168.14,CNY,subledger,u004,Controller,False,Synthetic journal entry for audit analytics,15,Medium,management user,False,False,False,False,False,True,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002989,2025-05-25T11:00:00,Sales Returns,Accounts Receivable,105084.55,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002990,2025-03-03T17:35:00,Sales Returns,Inventory,3093.24,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002991,2025-07-02T18:16:00,Accounts Receivable,Revenue,14640.58,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002992,2025-09-18T10:56:00,Cash,Revenue,70522.33,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002993,2025-09-13T16:02:00,Cash,Revenue,45508.16,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
